UTC Date / Time;Date / Time;Action;Service;Protocol;Direction;Risk;Policy;Policy Type;Other Policies;Category;In;Out;Src. MAC;Src. Ip;Src. Port;Src. Name;Src. Network;Src. Region;Src. Zone;Dst. Domain;Dst. MAC;Dst. Ip;Dst. Port;Dst. Name;Dst. Network;Dst. Region;Dst. Zone;Signature;Signature ID;Bytes;Bytes Rec.;Bytes Sent;Packets;Packets Rec.;Packets Sent;Session Id;Flow Count
2025-11-19T21:31:26.06Z;Nov 19, 2025 10:31:26.060 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.187.69.230;17438;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:31:26.25Z;Nov 19, 2025 10:31:26.250 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;91.211.237.66;1;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:31:27.741Z;Nov 19, 2025 10:31:27.741 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;185.136.76.193;1884;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T21:31:28.029Z;Nov 19, 2025 10:31:28.029 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;83.142.10.22;29789;;;RU;External;;;143;null;null;1;null;null;;2
2025-11-19T21:31:28.741Z;Nov 19, 2025 10:31:28.741 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.140.85.115;1347;;;RU;External;;;143;null;null;1;null;null;;2
2025-11-19T21:31:28.742Z;Nov 19, 2025 10:31:28.742 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.189.77.200;1307;;;RU;External;;;143;null;null;1;null;null;;2
2025-11-19T21:31:30.014Z;Nov 19, 2025 10:31:30.014 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.227.49.79;2969;;;RU;External;;;143;null;null;1;null;null;;2
2025-11-19T21:32:01.396Z;Nov 19, 2025 10:32:01.396 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;55995;UNAS 25:f4;V100;;Internal;;;104.28.161.36;33535;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:32:26.873Z;Nov 19, 2025 10:32:26.873 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;81.88.219.118;49001;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T21:32:36.399Z;Nov 19, 2025 10:32:36.399 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T21:32:36.399Z;Nov 19, 2025 10:32:36.399 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;104.28.230.247;60575;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:32:36.399Z;Nov 19, 2025 10:32:36.399 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;104.28.230.246;60575;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:32:36.4Z;Nov 19, 2025 10:32:36.400 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;104.28.230.245;60575;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:32:36.4Z;Nov 19, 2025 10:32:36.400 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.187.69.230;60575;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T21:32:36.4Z;Nov 19, 2025 10:32:36.400 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;91.202.46.163;38789;;;RU;External;;;132;null;null;1;null;null;;5
2025-11-19T21:32:36.437Z;Nov 19, 2025 10:32:36.437 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;55147;UNAS 25:f4;V100;;Internal;;;5.187.69.230;60575;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:32:36.438Z;Nov 19, 2025 10:32:36.438 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;35029;UNAS 25:f4;V100;;Internal;;;104.28.230.247;60575;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:32:36.438Z;Nov 19, 2025 10:32:36.438 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;48399;UNAS 25:f4;V100;;Internal;;;91.202.46.163;38789;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:32:36.438Z;Nov 19, 2025 10:32:36.438 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;47947;UNAS 25:f4;V100;;Internal;;;104.28.230.246;60575;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:32:36.438Z;Nov 19, 2025 10:32:36.438 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;38577;UNAS 25:f4;V100;;Internal;;;104.28.230.245;60575;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:32:36.438Z;Nov 19, 2025 10:32:36.438 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;36565;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:33:26.884Z;Nov 19, 2025 10:33:26.884 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.228.112.18;4100;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:33:36.884Z;Nov 19, 2025 10:33:36.884 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;92.127.29.32;49001;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:34:34.572Z;Nov 19, 2025 10:34:34.572 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;44173;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:34:34.572Z;Nov 19, 2025 10:34:34.572 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;34259;UNAS 25:f4;V100;;Internal;;;5.187.69.230;60575;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:34:34.573Z;Nov 19, 2025 10:34:34.573 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;39279;UNAS 25:f4;V100;;Internal;;;91.202.46.163;38789;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:34:46.895Z;Nov 19, 2025 10:34:46.895 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.18.146.217;18037;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:34:51.594Z;Nov 19, 2025 10:34:51.594 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;44393;UNAS 25:f4;V100;;Internal;;;104.28.230.246;60575;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:34:51.594Z;Nov 19, 2025 10:34:51.594 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;56259;UNAS 25:f4;V100;;Internal;;;104.28.230.247;60575;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:34:51.594Z;Nov 19, 2025 10:34:51.594 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;38705;UNAS 25:f4;V100;;Internal;;;104.28.230.245;60575;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:34:51.896Z;Nov 19, 2025 10:34:51.896 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;77.238.143.216;6080;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:35:49.666Z;Nov 19, 2025 10:35:49.666 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;45107;UNAS 25:f4;V100;;Internal;;;91.202.46.163;38789;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:35:49.666Z;Nov 19, 2025 10:35:49.666 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;46179;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:35:49.666Z;Nov 19, 2025 10:35:49.666 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;47819;UNAS 25:f4;V100;;Internal;;;5.187.69.230;60575;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:37:08.498Z;Nov 19, 2025 10:37:08.498 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;91.202.46.163;38789;;;RU;External;;;132;null;null;1;null;null;;5
2025-11-19T21:37:08.767Z;Nov 19, 2025 10:37:08.767 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;52233;UNAS 25:f4;V100;;Internal;;;91.202.46.163;38789;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:37:11.401Z;Nov 19, 2025 10:37:11.401 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;62.117.93.14;39506;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:37:11.401Z;Nov 19, 2025 10:37:11.401 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;5
2025-11-19T21:37:11.401Z;Nov 19, 2025 10:37:11.401 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.36.31.253;56954;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:37:11.403Z;Nov 19, 2025 10:37:11.403 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;213.80.189.115;63003;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:37:11.404Z;Nov 19, 2025 10:37:11.404 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:37:11.405Z;Nov 19, 2025 10:37:11.405 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;88.201.229.181;51413;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:37:11.405Z;Nov 19, 2025 10:37:11.405 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;104.28.161.36;60575;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:37:11.405Z;Nov 19, 2025 10:37:11.405 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.37.4.105;51413;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:37:11.405Z;Nov 19, 2025 10:37:11.405 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;185.61.77.132;51413;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:37:11.405Z;Nov 19, 2025 10:37:11.405 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;91.211.237.66;54305;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:37:11.405Z;Nov 19, 2025 10:37:11.405 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;178.76.243.177;52056;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:37:11.406Z;Nov 19, 2025 10:37:11.406 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;78.85.5.169;37282;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:37:11.406Z;Nov 19, 2025 10:37:11.406 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.175.122.128;1000;;;RU;External;;;48;null;null;1;null;null;;2
2025-11-19T21:37:11.406Z;Nov 19, 2025 10:37:11.406 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;81.20.205.228;51434;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:37:11.407Z;Nov 19, 2025 10:37:11.407 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.167.89.116;6881;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:37:11.409Z;Nov 19, 2025 10:37:11.409 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.187.69.230;60575;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:37:11.771Z;Nov 19, 2025 10:37:11.771 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;43513;UNAS 25:f4;V100;;Internal;;;95.37.4.105;51413;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:37:11.771Z;Nov 19, 2025 10:37:11.771 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;60511;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:37:11.771Z;Nov 19, 2025 10:37:11.771 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;55133;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:37:11.772Z;Nov 19, 2025 10:37:11.772 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;42855;UNAS 25:f4;V100;;Internal;;;78.85.5.169;37282;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:37:11.772Z;Nov 19, 2025 10:37:11.772 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;54733;UNAS 25:f4;V100;;Internal;;;62.117.93.14;39506;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:37:11.772Z;Nov 19, 2025 10:37:11.772 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;33969;UNAS 25:f4;V100;;Internal;;;5.187.69.230;60575;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:37:11.773Z;Nov 19, 2025 10:37:11.773 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;37949;UNAS 25:f4;V100;;Internal;;;46.36.31.253;56954;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:37:11.773Z;Nov 19, 2025 10:37:11.773 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;44633;UNAS 25:f4;V100;;Internal;;;46.167.89.116;6881;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:37:11.773Z;Nov 19, 2025 10:37:11.773 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;48921;UNAS 25:f4;V100;;Internal;;;88.201.229.181;51413;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:37:11.773Z;Nov 19, 2025 10:37:11.773 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;36925;UNAS 25:f4;V100;;Internal;;;91.211.237.66;54305;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:37:11.773Z;Nov 19, 2025 10:37:11.773 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;55573;UNAS 25:f4;V100;;Internal;;;178.76.243.177;52056;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:37:12.773Z;Nov 19, 2025 10:37:12.773 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;49643;UNAS 25:f4;V100;;Internal;;;104.28.161.36;60575;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:37:26.921Z;Nov 19, 2025 10:37:26.921 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;91.222.217.213;1677;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T21:37:41.923Z;Nov 19, 2025 10:37:41.923 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;212.67.28.230;20529;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:38:09.844Z;Nov 19, 2025 10:38:09.844 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;50143;UNAS 25:f4;V100;;Internal;;;104.28.230.247;60575;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:38:09.844Z;Nov 19, 2025 10:38:09.844 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;45697;UNAS 25:f4;V100;;Internal;;;104.28.230.245;60575;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:38:09.844Z;Nov 19, 2025 10:38:09.844 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;43753;UNAS 25:f4;V100;;Internal;;;104.28.230.246;60575;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:38:23.861Z;Nov 19, 2025 10:38:23.861 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;39715;UNAS 25:f4;V100;;Internal;;;91.202.46.163;38789;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:38:26.865Z;Nov 19, 2025 10:38:26.865 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;52913;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:39:26.942Z;Nov 19, 2025 10:39:26.942 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;39657;UNAS 25:f4;V100;;Internal;;;5.187.69.230;60575;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:39:36.941Z;Nov 19, 2025 10:39:36.941 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.76.14;30167;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:39:38.956Z;Nov 19, 2025 10:39:38.956 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;46947;UNAS 25:f4;V100;;Internal;;;91.202.46.163;38789;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:39:41.959Z;Nov 19, 2025 10:39:41.959 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;47557;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:39:46.943Z;Nov 19, 2025 10:39:46.943 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.17.164.73;2323;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:40:15.002Z;Nov 19, 2025 10:40:15.002 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;54095;UNAS 25:f4;V100;;Internal;;;213.80.189.115;63003;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:41:54.133Z;Nov 19, 2025 10:41:54.133 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;52825;UNAS 25:f4;V100;;Internal;;;91.202.46.163;38789;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:41:57.135Z;Nov 19, 2025 10:41:57.135 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;49565;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:42:06.967Z;Nov 19, 2025 10:42:06.967 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.147.27.107;42737;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T21:42:30.442Z;Nov 19, 2025 10:42:30.442 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;91.202.46.163;38789;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T21:42:30.443Z;Nov 19, 2025 10:42:30.443 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T21:42:45.196Z;Nov 19, 2025 10:42:45.196 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;58985;UNAS 25:f4;V100;;Internal;;;5.187.69.230;60575;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T21:43:21.243Z;Nov 19, 2025 10:43:21.243 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;41023;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:43:21.243Z;Nov 19, 2025 10:43:21.243 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;35635;UNAS 25:f4;V100;;Internal;;;91.202.46.163;38789;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:44:36.334Z;Nov 19, 2025 10:44:36.334 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;35363;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:44:36.334Z;Nov 19, 2025 10:44:36.334 PM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;42399;UNAS 25:f4;V100;;Internal;;;91.202.46.163;38789;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T21:46:14.527Z;Nov 19, 2025 10:46:14.527 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;91.202.46.163;38789;;;RU;External;;;132;null;null;1;null;null;;6
2025-11-19T21:46:14.528Z;Nov 19, 2025 10:46:14.528 PM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;4
